objectid,artist_creator_collector,date_range,object_type,extent,age_group,inscription,archival_description,title,community_descriptions,current_location,archives_identifier,archives_uri,object_location,image_small,image_thumb,archives_iiif_manifest,archives_conditions_governing_use,archives_takedown_notice,archives_conditions_governing_access,geography,topic_soligar,topic_rites_and_ceremonies_solega,topic_forests,topic_landscape_western_ghats,topic_coffee_plantations,topic_manners_and_customs_solega,topic_savanna_ecology_india,topic_sacred_space,topic_shola_forests,topic_hunting_trophies_collection_and_preservation_shikar_india,family_name_1,family_name_2,bibfame_instances,topics
obj_17,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Machan 1928',"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a person climbing a Machan.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/04be8130-764c-4d7c-82f9-8b977b89e6eb/full/2757,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/04be8130-764c-4d7c-82f9-8b977b89e6eb/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/04be8130-764c-4d7c-82f9-8b977b89e6eb/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,,,Manners and customs--Solega,,,,,,,"Coleman, Leslie C.",Forests;Manners and customs--Solega
obj_18,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Water Hole Biligiri Rungens',"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a waterhole with trees in the background.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/ace5f8a0-fd5a-4b97-9592-6cd9f37e0400/full/3016,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/ace5f8a0-fd5a-4b97-9592-6cd9f37e0400/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/ace5f8a0-fd5a-4b97-9592-6cd9f37e0400/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,Savanna ecology--India,,,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats;Savanna ecology--India
obj_19,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a drying water hole with trees in the background.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/d3ed379d-4bd3-4afe-83c4-7a60615bc238/full/2813,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/d3ed379d-4bd3-4afe-83c4-7a60615bc238/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/d3ed379d-4bd3-4afe-83c4-7a60615bc238/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,Savanna ecology--India,,,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats;Savanna ecology--India
obj_20,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a closeup of a Machan.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/acf89ef7-b886-407c-bd01-6ab1a011a6f6/full/2791,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/acf89ef7-b886-407c-bd01-6ab1a011a6f6/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/acf89ef7-b886-407c-bd01-6ab1a011a6f6/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,,Manners and customs--Solega,,,,,,,"Coleman, Leslie C.",Manners and customs--Solega
obj_21,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Ralph Morris & Elephant',"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows Ralph Morris leaning on a dead elephant.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/9d6ed661-8f21-4bea-960c-7f0a7ca5bf8f/full/2757,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/9d6ed661-8f21-4bea-960c-7f0a7ca5bf8f/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/9d6ed661-8f21-4bea-960c-7f0a7ca5bf8f/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,Savanna ecology--India,,,Hunting trophies -- Collection and Preservation -- Shikar--India,,Coleman Family,"Coleman, Leslie C.",Forests;Landscape--Western Ghats;Savanna ecology--India;Hunting trophies -- Collection and Preservation -- Shikar--India
obj_22,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a hilltop.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/e7e4b3b4-7323-42a9-8862-b03e281da2b3/full/2616,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/e7e4b3b4-7323-42a9-8862-b03e281da2b3/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/e7e4b3b4-7323-42a9-8862-b03e281da2b3/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,Landscape--Western Ghats,,,Savanna ecology--India,,,,,,"Coleman, Leslie C.",Landscape--Western Ghats;Savanna ecology--India
obj_23,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Images shows front view of a bungalow.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/47f80d4c-a9be-45f5-8277-cf8ac99e9a76/full/3121,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/47f80d4c-a9be-45f5-8277-cf8ac99e9a76/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/47f80d4c-a9be-45f5-8277-cf8ac99e9a76/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,Landscape--Western Ghats,,,Savanna ecology--India,,,,,,"Coleman, Leslie C.",Landscape--Western Ghats;Savanna ecology--India
obj_24,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows mud road with ornamental plants at the edge.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/9654a74c-b5a2-4f8e-99c6-971a8b8ea765/full/2111,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/9654a74c-b5a2-4f8e-99c6-971a8b8ea765/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/9654a74c-b5a2-4f8e-99c6-971a8b8ea765/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,Landscape--Western Ghats,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Landscape--Western Ghats;Coffee plantations
obj_25,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a footpath approach to a building.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/81a50c20-fc1d-45db-94f4-f0d4024ff1f1/full/2571,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/81a50c20-fc1d-45db-94f4-f0d4024ff1f1/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/81a50c20-fc1d-45db-94f4-f0d4024ff1f1/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Coffee plantations
obj_26,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a footpath approach to a building.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/39a71b65-d987-46a1-88da-da408f293a41/full/2638,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/39a71b65-d987-46a1-88da-da408f293a41/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/39a71b65-d987-46a1-88da-da408f293a41/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Coffee plantations
